#Version: 1.2
#Fields: StartDevice,StartPort,EndDevice,EndPort,LinkSpeed
AMS21-0100-0001-01SW,Ethernet3/31/1,DUB08-0100-0001-01SW,Ethernet4/18/1,100000
AMS21-0100-0001-01SW,Ethernet4/14/1,DUB08-0100-0001-01SW,Ethernet4/2/1,100000
AMS21-0100-0001-01SW,Ethernet3/23/1,DUB08-0100-0001-01SW,Ethernet4/22/1,100000
AMS21-0100-0001-01SW,Ethernet4/20/1,DUB08-0100-0001-01SW,Ethernet4/3/1,100000
AMS21-0100-0001-01SW,Ethernet4/21/1,DUB08-0100-0001-01SW,Ethernet4/4/1,100000
AMS21-0100-0001-01SW,Ethernet3/22/1,DUB08-0100-0001-01SW,Ethernet4/5/1,100000
AMS21-0100-0001-01SW,Ethernet3/1/1,LON24-0100-0001-01SW,Ethernet3/1/1,100000
AMS21-0100-0001-01SW,Ethernet3/2/1,LON24-0100-0001-01SW,Ethernet3/2/1,100000
AMS21-0100-0001-01SW,Ethernet3/32/1,LON24-0100-0001-01SW,Ethernet3/4/1,100000
AMS21-0100-0001-01SW,Ethernet3/19/1,LON24-0100-0001-01SW,Ethernet3/5/1,100000
AMS21-0100-0001-01SW,Ethernet4/1/1,LON24-0100-0001-01SW,Ethernet4/1/1,100000
AMS21-0100-0001-01SW,Ethernet4/2/1,LON24-0100-0001-01SW,Ethernet4/2/1,100000
AMS21-0100-0001-01SW,Ethernet4/32/1,LON24-0100-0001-01SW,Ethernet4/4/1,100000
AMS21-0100-0001-01SW,Ethernet4/19/1,LON24-0100-0001-01SW,Ethernet4/5/1,100000
AMS21-0100-0001-01SW,Ethernet6/1/1,LON24-0100-0001-01SW,Ethernet5/3/1,200000
AMS21-0100-0001-01SW,Ethernet6/2/1,LON24-0100-0001-01SW,Ethernet5/4/1,200000
AMS21-0100-0001-01SW,Ethernet6/3/1,LON24-0100-0001-01SW,Ethernet5/7/1,150000
AMS21-0100-0001-01SW,Ethernet6/4/1,LON24-0100-0001-01SW,Ethernet5/8/1,150000
AMS21-0100-0001-01SW,Ethernet7/3/1,LON24-0100-0001-01SW,Ethernet6/7/1,150000
AMS21-0100-0001-01SW,Ethernet7/4/1,LON24-0100-0001-01SW,Ethernet6/8/1,150000
AMS21-0100-0001-01SW,Ethernet5/1/1,LON24-0100-0001-01SW,Ethernet7/1/1,200000
AMS21-0100-0001-01SW,Ethernet5/2/1,LON24-0100-0001-01SW,Ethernet7/2/1,200000
AMS21-0100-0001-01SW,Ethernet5/5/1,LON24-0100-0001-01SW,Ethernet7/7/1,150000
AMS21-0100-0001-01SW,Ethernet5/6/1,LON24-0100-0001-01SW,Ethernet7/8/1,150000
AMS21-0100-0001-01SW,Ethernet5/3/1,PAR21-0100-0001-01SW,Ethernet5/3/1,200000
AMS21-0100-0001-01SW,Ethernet5/4/1,PAR21-0100-0001-01SW,Ethernet5/4/1,200000
AMS21-0100-0001-01SW,Ethernet7/1/1,PAR21-0100-0001-01SW,Ethernet6/1/1,200000
AMS21-0100-0001-01SW,Ethernet7/2/1,PAR21-0100-0001-01SW,Ethernet6/2/1,200000
AMS21-0100-0001-01SW,Ethernet6/3/1,AMS21-313-01OPP,null-1,0
AMS21-0100-0001-01SW,Ethernet6/4/1,AMS21-313-01OPP,null-2,0
AMS21-0100-0001-01SW,Ethernet7/3/1,AMS21-313-01OPP,null-3,0
AMS21-0100-0001-01SW,Ethernet7/4/1,AMS21-313-01OPP,null-4,0
AMS21-0100-0001-01SW,Ethernet5/5/1,AMS21-313-01OPP,null-5,0
AMS21-0100-0001-01SW,Ethernet5/6/1,AMS21-313-01OPP,null-6,0
AMS21-0100-0001-01SW,Ethernet7/1/1,AMS21-316-01OPP,null-5,0
AMS21-0100-0001-01SW,Ethernet7/2/1,AMS21-316-01OPP,null-6,0
AMS21-0100-0001-01SW,Ethernet5/3/1,AMS21-316-01OPP,null-7,0
AMS21-0100-0001-01SW,Ethernet5/4/1,AMS21-316-01OPP,null-8,0
AMS21-0100-0002-01SW,Ethernet4/3/1,AMS06-0100-0004-01SW,Ethernet3/12/1,100000
AMS21-0100-0002-01SW,Ethernet4/4/1,AMS06-0100-0004-01SW,Ethernet3/13/1,100000
AMS21-0100-0002-01SW,Ethernet4/5/1,AMS06-0100-0004-01SW,Ethernet3/14/1,100000
AMS21-0100-0002-01SW,Ethernet4/6/1,AMS06-0100-0004-01SW,Ethernet3/15/1,100000
AMS21-0100-0002-01SW,Ethernet3/3/1,AMS06-0100-0004-01SW,Ethernet4/11/1,100000
AMS21-0100-0002-01SW,Ethernet3/4/1,AMS06-0100-0004-01SW,Ethernet4/12/1,100000
AMS21-0100-0002-01SW,Ethernet3/5/1,AMS06-0100-0004-01SW,Ethernet4/13/1,100000
AMS21-0100-0002-01SW,Ethernet3/6/1,AMS06-0100-0004-01SW,Ethernet4/14/1,100000
AMS21-0100-0002-01SW,Ethernet3/33/1,AMS30-0100-0002-01SW,Ethernet3/33/1,100000
AMS21-0100-0002-01SW,Ethernet3/34/1,AMS30-0100-0002-01SW,Ethernet3/34/1,100000
AMS21-0100-0002-01SW,Ethernet4/33/1,AMS30-0100-0002-01SW,Ethernet4/33/1,100000
AMS21-0100-0002-01SW,Ethernet4/34/1,AMS30-0100-0002-01SW,Ethernet4/34/1,100000
AMS21-0100-0002-01SW,Ethernet4/27/1,DUB08-0100-0002-01SW,Ethernet3/15/1,100000
AMS21-0100-0002-01SW,Ethernet4/28/1,DUB08-0100-0002-01SW,Ethernet3/16/1,100000
AMS21-0100-0002-01SW,Ethernet4/29/1,DUB08-0100-0002-01SW,Ethernet3/17/1,100000
AMS21-0100-0002-01SW,Ethernet4/30/1,DUB08-0100-0002-01SW,Ethernet3/18/1,100000
AMS21-0100-0002-01SW,Ethernet4/31/1,DUB08-0100-0002-01SW,Ethernet3/19/1,100000
AMS21-0100-0002-01SW,Ethernet4/14/1,DUB08-0100-0002-01SW,Ethernet3/2/1,100000
AMS21-0100-0002-01SW,Ethernet4/23/1,DUB08-0100-0002-01SW,Ethernet3/23/1,100000
AMS21-0100-0002-01SW,Ethernet4/20/1,DUB08-0100-0002-01SW,Ethernet3/3/1,100000
AMS21-0100-0002-01SW,Ethernet4/21/1,DUB08-0100-0002-01SW,Ethernet3/4/1,100000
AMS21-0100-0002-01SW,Ethernet3/14/1,DUB08-0100-0002-01SW,Ethernet4/14/1,100000
AMS21-0100-0002-01SW,Ethernet3/28/1,DUB08-0100-0002-01SW,Ethernet4/15/1,100000
AMS21-0100-0002-01SW,Ethernet3/29/1,DUB08-0100-0002-01SW,Ethernet4/16/1,100000
AMS21-0100-0002-01SW,Ethernet3/30/1,DUB08-0100-0002-01SW,Ethernet4/17/1,100000
AMS21-0100-0002-01SW,Ethernet3/31/1,DUB08-0100-0002-01SW,Ethernet4/18/1,100000
AMS21-0100-0002-01SW,Ethernet3/20/1,DUB08-0100-0002-01SW,Ethernet4/2/1,100000
AMS21-0100-0002-01SW,Ethernet3/23/1,DUB08-0100-0002-01SW,Ethernet4/22/1,100000
AMS21-0100-0002-01SW,Ethernet3/24/1,DUB08-0100-0002-01SW,Ethernet4/23/1,100000
AMS21-0100-0002-01SW,Ethernet3/21/1,DUB08-0100-0002-01SW,Ethernet4/3/1,100000
AMS21-0100-0002-01SW,Ethernet3/22/1,DUB08-0100-0002-01SW,Ethernet4/4/1,100000
AMS21-0100-0002-01SW,Ethernet4/22/1,DUB08-0100-0002-01SW,Ethernet4/5/1,100000
AMS21-0100-0002-01SW,Ethernet3/1/1,LON24-0100-0002-01SW,Ethernet3/1/1,100000
AMS21-0100-0002-01SW,Ethernet3/2/1,LON24-0100-0002-01SW,Ethernet3/2/1,100000
AMS21-0100-0002-01SW,Ethernet3/32/1,LON24-0100-0002-01SW,Ethernet3/4/1,100000
AMS21-0100-0002-01SW,Ethernet3/19/1,LON24-0100-0002-01SW,Ethernet3/5/1,100000
AMS21-0100-0002-01SW,Ethernet4/1/1,LON24-0100-0002-01SW,Ethernet4/1/1,100000
AMS21-0100-0002-01SW,Ethernet4/2/1,LON24-0100-0002-01SW,Ethernet4/2/1,100000
AMS21-0100-0002-01SW,Ethernet4/32/1,LON24-0100-0002-01SW,Ethernet4/4/1,100000
AMS21-0100-0002-01SW,Ethernet4/19/1,LON24-0100-0002-01SW,Ethernet4/5/1,100000
AMS21-0100-0002-01SW,Ethernet6/1/1,LON24-0100-0002-01SW,Ethernet5/3/1,200000
AMS21-0100-0002-01SW,Ethernet6/2/1,LON24-0100-0002-01SW,Ethernet5/4/1,200000
AMS21-0100-0002-01SW,Ethernet6/3/1,LON24-0100-0002-01SW,Ethernet5/7/1,150000
AMS21-0100-0002-01SW,Ethernet6/4/1,LON24-0100-0002-01SW,Ethernet5/8/1,150000
AMS21-0100-0002-01SW,Ethernet7/3/1,LON24-0100-0002-01SW,Ethernet6/7/1,150000
AMS21-0100-0002-01SW,Ethernet7/4/1,LON24-0100-0002-01SW,Ethernet6/8/1,150000
AMS21-0100-0002-01SW,Ethernet5/1/1,LON24-0100-0002-01SW,Ethernet7/1/1,200000
AMS21-0100-0002-01SW,Ethernet5/2/1,LON24-0100-0002-01SW,Ethernet7/2/1,200000
AMS21-0100-0002-01SW,Ethernet5/5/1,LON24-0100-0002-01SW,Ethernet7/7/1,150000
AMS21-0100-0002-01SW,Ethernet5/6/1,LON24-0100-0002-01SW,Ethernet7/8/1,150000
AMS21-0100-0002-01SW,Ethernet5/3/1,PAR21-0100-0002-01SW,Ethernet5/3/1,200000
AMS21-0100-0002-01SW,Ethernet5/4/1,PAR21-0100-0002-01SW,Ethernet5/4/1,200000
AMS21-0100-0002-01SW,Ethernet7/1/1,PAR21-0100-0002-01SW,Ethernet6/1/1,200000
AMS21-0100-0002-01SW,Ethernet7/2/1,PAR21-0100-0002-01SW,Ethernet6/2/1,200000
AMS21-0100-0002-01SW,Ethernet7/4/1,AMS21-313-01OPP,null-10,0
AMS21-0100-0002-01SW,Ethernet5/5/1,AMS21-313-01OPP,null-11,0
AMS21-0100-0002-01SW,Ethernet5/6/1,AMS21-313-01OPP,null-12,0
AMS21-0100-0002-01SW,Ethernet6/3/1,AMS21-313-01OPP,null-7,0
AMS21-0100-0002-01SW,Ethernet6/4/1,AMS21-313-01OPP,null-8,0
AMS21-0100-0002-01SW,Ethernet7/3/1,AMS21-313-01OPP,null-9,0
AMS21-0100-0002-01SW,Ethernet7/1/1,AMS21-316-01OPP,null-1,0
AMS21-0100-0002-01SW,Ethernet7/2/1,AMS21-316-01OPP,null-2,0
AMS21-0100-0002-01SW,Ethernet5/3/1,AMS21-316-01OPP,null-3,0
AMS21-0100-0002-01SW,Ethernet5/4/1,AMS21-316-01OPP,null-4,0
ams21-06gmr-cis-1,TenGigabitEthernet0/0/0,ams04-96cbe-1a,xe-4/3/2,10000
ams21-06gmr-cis-1,TenGigabitEthernet1/0/0,ams04-96cbe-1a,xe-4/3/3,10000
ams21-06gmr-cis-1,TenGigabitEthernet2/0/0,ams04-96cbe-1b,xe-4/3/4,10000
ams21-06gmr-cis-1,TenGigabitEthernet2/1/0,ams04-96cbe-1b,xe-4/3/5,10000
ams21-06gmr-cis-1,console,ams04-39x-oob-1,1/5,9600
ams21-06gmr-cis-2,TenGigabitEthernet2/0/0,ams04-96cbe-1a,xe-4/3/4,10000
ams21-06gmr-cis-2,TenGigabitEthernet2/1/0,ams04-96cbe-1a,xe-4/3/5,10000
ams21-06gmr-cis-2,TenGigabitEthernet0/0/0,ams04-96cbe-1b,xe-4/1/4,10000
ams21-06gmr-cis-2,TenGigabitEthernet1/0/0,ams04-96cbe-1b,xe-4/3/3,10000
ams21-06gmr-cis-2,console,ams04-39x-oob-1,1/6,9600
ams21-06gmr-cis-3,TenGigabitEthernet0/0/0,ams04-96cbe-1a,xe-4/3/0,10000
ams21-06gmr-cis-3,TenGigabitEthernet1/0/0,ams04-96cbe-1a,xe-4/3/1,10000
ams21-06gmr-cis-3,TenGigabitEthernet2/1/0,ams04-96cbe-1b,xe-1/2/3,10000
ams21-06gmr-cis-3,TenGigabitEthernet2/0/0,ams04-96cbe-1b,xe-4/1/3,10000
ams21-06gmr-cis-3,console,ams04-39x-oob-1,1/8,9600
ams21-06gmr-cis-4,TenGigabitEthernet2/0/0,ams04-96cbe-1a,xe-7/3/3,10000
ams21-06gmr-cis-4,TenGigabitEthernet2/1/0,ams04-96cbe-1a,xe-9/3/5,10000
ams21-06gmr-cis-4,TenGigabitEthernet1/0/0,ams04-96cbe-1b,xe-10/0/4,10000
ams21-06gmr-cis-4,TenGigabitEthernet0/0/0,ams04-96cbe-1b,xe-9/3/3,10000
ams21-06gmr-cis-4,console,ams04-39x-oob-1,1/11,9600
